Gene stable ID	Gene stable ID version	Gene name	Chromosome/scaffold name
ENSMUSG00000104287	ENSMUSG00000104287.1	Gm37456	1
ENSMUSG00000109417	ENSMUSG00000109417.1	Gm44859	19
ENSMUSG00000004035	ENSMUSG00000004035.12	Gstm7	3
ENSMUSG00000067529	ENSMUSG00000067529.2	Olfr1423	19
ENSMUSG00000109469	ENSMUSG00000109469.1	Gm8486	7
ENSMUSG00000097740	ENSMUSG00000097740.2	E030044B06Rik	19
ENSMUSG00000105694	ENSMUSG00000105694.1	Gm43237	5
ENSMUSG00000037999	ENSMUSG00000037999.13	Arap2	5
ENSMUSG00000081643	ENSMUSG00000081643.1	Gm11605	1
ENSMUSG00000086555	ENSMUSG00000086555.2	Gm13446	2
ENSMUSG00000093862	ENSMUSG00000093862.2	Gm5117	8
ENSMUSG00000101450	ENSMUSG00000101450.1	Gm28941	1
ENSMUSG00000099608	ENSMUSG00000099608.1	4933411E06Rik	1
ENSMUSG00000045381	ENSMUSG00000045381.6	Olfr433	1
ENSMUSG00000097564	ENSMUSG00000097564.2	C430014B12Rik	1
ENSMUSG00000108692	ENSMUSG00000108692.1	Gm45034	7
ENSMUSG00000095275	ENSMUSG00000095275.1	Vmn1r107	7
ENSMUSG00000067528	ENSMUSG00000067528.3	Olfr1424	19
ENSMUSG00000103374	ENSMUSG00000103374.1	Gm37239	1
ENSMUSG00000026605	ENSMUSG00000026605.14	Cenpf	1
ENSMUSG00000110120	ENSMUSG00000110120.1	Gm45251	8
ENSMUSG00000092487	ENSMUSG00000092487.1	Vmn1r-ps71	7
ENSMUSG00000026883	ENSMUSG00000026883.17	Dab2ip	2
ENSMUSG00000055691	ENSMUSG00000055691.5	Gja6	X
ENSMUSG00000099864	ENSMUSG00000099864.1	Gm8391	1
ENSMUSG00000115811	ENSMUSG00000115811.1	Gm41293	15
ENSMUSG00000103649	ENSMUSG00000103649.1	Gm37768	1
ENSMUSG00000013878	ENSMUSG00000013878.18	Rnf170	8
ENSMUSG00000101400	ENSMUSG00000101400.1	Gm29596	1
ENSMUSG00000026499	ENSMUSG00000026499.5	Acbd3	1
ENSMUSG00000102603	ENSMUSG00000102603.2	Olfr431-ps1	1
ENSMUSG00000090117	ENSMUSG00000090117.7	Gm16541	19
ENSMUSG00000026150	ENSMUSG00000026150.14	Mff	1
ENSMUSG00000078794	ENSMUSG00000078794.4	Dact3	7
ENSMUSG00000004948	ENSMUSG00000004948.12	Zp3	5
ENSMUSG00000066704	ENSMUSG00000066704.6	Cyp2b19	7
ENSMUSG00000047048	ENSMUSG00000047048.4	Olfr432	1
ENSMUSG00000084755	ENSMUSG00000084755.1	Gm16276	17
ENSMUSG00000031292	ENSMUSG00000031292.14	Cdkl5	X
ENSMUSG00000049734	ENSMUSG00000049734.9	Trex1	9
ENSMUSG00000003200	ENSMUSG00000003200.10	Sh3gl1	17
ENSMUSG00000084135	ENSMUSG00000084135.4	Pom121l12	11
ENSMUSG00000024050	ENSMUSG00000024050.17	Wiz	17
ENSMUSG00000031592	ENSMUSG00000031592.10	Pcm1	8
ENSMUSG00000047794	ENSMUSG00000047794.6	Olfr685	7
ENSMUSG00000083427	ENSMUSG00000083427.1	Gm12007	11
ENSMUSG00000100451	ENSMUSG00000100451.1	Gm29665	1
ENSMUSG00000108602	ENSMUSG00000108602.1	Klk1b10-ps	7
ENSMUSG00000108730	ENSMUSG00000108730.1	Gm45135	7
ENSMUSG00000067526	ENSMUSG00000067526.3	Olfr1425	19
ENSMUSG00000039166	ENSMUSG00000039166.16	Akap7	10
ENSMUSG00000027439	ENSMUSG00000027439.9	Gzf1	2
ENSMUSG00000025730	ENSMUSG00000025730.14	Rab40c	17
ENSMUSG00000099941	ENSMUSG00000099941.1	Gm20118	1
ENSMUSG00000102238	ENSMUSG00000102238.1	Gm37890	3
ENSMUSG00000108671	ENSMUSG00000108671.1	2700080J24Rik	7
ENSMUSG00000044485	ENSMUSG00000044485.4	Klk1b11	7
ENSMUSG00000036356	ENSMUSG00000036356.15	Csgalnact1	8
ENSMUSG00000110738	ENSMUSG00000110738.1	Gm47092	9
ENSMUSG00000095768	ENSMUSG00000095768.1	Vmn1r111	7
ENSMUSG00000108233	ENSMUSG00000108233.1	Gm44084	6
ENSMUSG00000032652	ENSMUSG00000032652.13	Crebl2	6
ENSMUSG00000074277	ENSMUSG00000074277.4	Phldb3	7
ENSMUSG00000109138	ENSMUSG00000109138.1	Gm18052	7
ENSMUSG00000108794	ENSMUSG00000108794.1	Gm45195	7
ENSMUSG00000108539	ENSMUSG00000108539.1	Klk1b12-ps	7
ENSMUSG00000086995	ENSMUSG00000086995.1	Gm13544	2
ENSMUSG00000095190	ENSMUSG00000095190.3	Gm10668	7
ENSMUSG00000082408	ENSMUSG00000082408.1	Gm13545	2
ENSMUSG00000073867	ENSMUSG00000073867.2	AA474408	7
ENSMUSG00000108834	ENSMUSG00000108834.1	Gm18458	7
ENSMUSG00000030522	ENSMUSG00000030522.14	Mtmr10	7
ENSMUSG00000031016	ENSMUSG00000031016.9	Wee1	7
ENSMUSG00000085633	ENSMUSG00000085633.1	Bloc1s6os	2
ENSMUSG00000026834	ENSMUSG00000026834.13	Acvr1c	2
ENSMUSG00000094284	ENSMUSG00000094284.1	Vmn1r112	7
ENSMUSG00000026295	ENSMUSG00000026295.12	Spp2	1
ENSMUSG00000081342	ENSMUSG00000081342.1	Gm11434	11
ENSMUSG00000034532	ENSMUSG00000034532.9	Fbxo16	14
ENSMUSG00000105707	ENSMUSG00000105707.1	Gm43753	5
ENSMUSG00000091638	ENSMUSG00000091638.2	Vmn1r113	7
ENSMUSG00000050134	ENSMUSG00000050134.7	Olfr430	1
ENSMUSG00000083757	ENSMUSG00000083757.2	Rps15a-ps4	4
ENSMUSG00000085235	ENSMUSG00000085235.1	Gm12576	11
ENSMUSG00000003199	ENSMUSG00000003199.16	Mpnd	17
ENSMUSG00000023277	ENSMUSG00000023277.13	Twf2	9
ENSMUSG00000026468	ENSMUSG00000026468.14	Lhx4	1
ENSMUSG00000083179	ENSMUSG00000083179.3	Gm12693	4
ENSMUSG00000101585	ENSMUSG00000101585.6	1600010M07Rik	7
ENSMUSG00000094085	ENSMUSG00000094085.1	Vmn1r114	7
ENSMUSG00000112371	ENSMUSG00000112371.1	Gm7791	10
ENSMUSG00000109714	ENSMUSG00000109714.1	Gm35021	8
ENSMUSG00000112352	ENSMUSG00000112352.1	Gm40617	10
ENSMUSG00000005320	ENSMUSG00000005320.9	Fgfr4	13
ENSMUSG00000091435	ENSMUSG00000091435.1	Vmn1r115	7
ENSMUSG00000048425	ENSMUSG00000048425.3	Olfr686	7
ENSMUSG00000085236	ENSMUSG00000085236.3	2610206C17Rik	7
ENSMUSG00000066232	ENSMUSG00000066232.4	Ipo7	7
ENSMUSG00000095973	ENSMUSG00000095973.1	Vmn1r116	7
ENSMUSG00000097925	ENSMUSG00000097925.1	Gm26574	1
ENSMUSG00000096737	ENSMUSG00000096737.1	Vmn1r117	7
ENSMUSG00000026604	ENSMUSG00000026604.17	Ptpn14	1
ENSMUSG00000049528	ENSMUSG00000049528.7	Olfr429	1
ENSMUSG00000113596	ENSMUSG00000113596.1	Gm48452	13
ENSMUSG00000087674	ENSMUSG00000087674.7	4930447M23Rik	2
ENSMUSG00000021639	ENSMUSG00000021639.17	Gtf2h2	13
ENSMUSG00000068394	ENSMUSG00000068394.4	Cep152	2
ENSMUSG00000024007	ENSMUSG00000024007.15	Ppil1	17
ENSMUSG00000108342	ENSMUSG00000108342.1	Gm29920	7
ENSMUSG00000073908	ENSMUSG00000073908.5	Olfr687	7
ENSMUSG00000118238	ENSMUSG00000118238.1	AC126944.1	19
ENSMUSG00000106975	ENSMUSG00000106975.1	Olfr428-ps1	1
ENSMUSG00000032702	ENSMUSG00000032702.16	Kank1	19
ENSMUSG00000053719	ENSMUSG00000053719.10	Klk1b26	7
ENSMUSG00000085238	ENSMUSG00000085238.1	4930479D17Rik	6
ENSMUSG00000059371	ENSMUSG00000059371.4	Olfr427	1
ENSMUSG00000067149	ENSMUSG00000067149.6	Jchain	5
ENSMUSG00000073909	ENSMUSG00000073909.2	Olfr688	7
ENSMUSG00000024350	ENSMUSG00000024350.6	Dnajc18	18
ENSMUSG00000051373	ENSMUSG00000051373.5	Plpp7	2
ENSMUSG00000103863	ENSMUSG00000103863.2	Gm37417	1
ENSMUSG00000108759	ENSMUSG00000108759.1	Klk1b18-ps	7
ENSMUSG00000084862	ENSMUSG00000084862.1	Gm16278	17
ENSMUSG00000092187	ENSMUSG00000092187.1	Gm20457	7
ENSMUSG00000099553	ENSMUSG00000099553.1	Gm29538	1
ENSMUSG00000073907	ENSMUSG00000073907.3	Olfr689	7
ENSMUSG00000025104	ENSMUSG00000025104.13	Hdgfl3	7
ENSMUSG00000108472	ENSMUSG00000108472.1	Gm45212	7
ENSMUSG00000090113	ENSMUSG00000090113.7	Nhlrc4	17
ENSMUSG00000081252	ENSMUSG00000081252.1	Gm16032	11
ENSMUSG00000115445	ENSMUSG00000115445.1	Gm49791	14
ENSMUSG00000100908	ENSMUSG00000100908.1	Gm28888	1
ENSMUSG00000029036	ENSMUSG00000029036.18	Atad3a	4
ENSMUSG00000115468	ENSMUSG00000115468.1	Gm49217	14
ENSMUSG00000108339	ENSMUSG00000108339.1	Klk1b28-ps	7
ENSMUSG00000106322	ENSMUSG00000106322.1	Gm43432	5
ENSMUSG00000090326	ENSMUSG00000090326.2	Dthd1	5
ENSMUSG00000108328	ENSMUSG00000108328.1	Gm45196	7
ENSMUSG00000040918	ENSMUSG00000040918.12	Slc19a2	1
ENSMUSG00000117614	ENSMUSG00000117614.1	Gm50068	17
ENSMUSG00000062310	ENSMUSG00000062310.7	Glrp1	1
ENSMUSG00000033762	ENSMUSG00000033762.8	Recql4	15
ENSMUSG00000114302	ENSMUSG00000114302.1	Gm48683	19
ENSMUSG00000023094	ENSMUSG00000023094.14	Msrb2	2
ENSMUSG00000094589	ENSMUSG00000094589.1	Vmn1r118	7
ENSMUSG00000012519	ENSMUSG00000012519.14	Mlkl	8
ENSMUSG00000025728	ENSMUSG00000025728.16	Pigq	17
ENSMUSG00000100798	ENSMUSG00000100798.1	Gm19589	1
ENSMUSG00000092429	ENSMUSG00000092429.1	Gm18958	7
ENSMUSG00000097215	ENSMUSG00000097215.1	Gm26550	7
ENSMUSG00000087523	ENSMUSG00000087523.1	Gm12319	11
ENSMUSG00000104057	ENSMUSG00000104057.1	Gm38130	1
ENSMUSG00000057454	ENSMUSG00000057454.5	Lypd3	7
ENSMUSG00000061079	ENSMUSG00000061079.14	Zfp143	7
ENSMUSG00000000632	ENSMUSG00000000632.13	Sez6	11
ENSMUSG00000032690	ENSMUSG00000032690.16	Oas2	5
ENSMUSG00000108440	ENSMUSG00000108440.1	Klk1b19-ps	7
ENSMUSG00000092217	ENSMUSG00000092217.2	Vmn2r-ps62	7
ENSMUSG00000090138	ENSMUSG00000090138.2	Gm3687	5
ENSMUSG00000090061	ENSMUSG00000090061.9	Nwd2	5
ENSMUSG00000068629	ENSMUSG00000068629.4	Gm6155	7
ENSMUSG00000070460	ENSMUSG00000070460.7	Olfr291	7
ENSMUSG00000004864	ENSMUSG00000004864.13	Mapk13	17
ENSMUSG00000070697	ENSMUSG00000070697.4	Utp3	5
ENSMUSG00000073599	ENSMUSG00000073599.10	Ecscr	18
ENSMUSG00000109090	ENSMUSG00000109090.1	Gm45088	7
ENSMUSG00000020295	ENSMUSG00000020295.1	Hbq1a	11
ENSMUSG00000038623	ENSMUSG00000038623.9	Tm6sf1	7
ENSMUSG00000087444	ENSMUSG00000087444.1	Gm5475	15
ENSMUSG00000082043	ENSMUSG00000082043.1	Gm12848	4
ENSMUSG00000109372	ENSMUSG00000109372.1	Gm19410	8
ENSMUSG00000011884	ENSMUSG00000011884.13	Gltp	5
ENSMUSG00000050896	ENSMUSG00000050896.12	Rtn4rl2	2
ENSMUSG00000086206	ENSMUSG00000086206.1	Gm13783	2
ENSMUSG00000097827	ENSMUSG00000097827.1	5330439K02Rik	15
ENSMUSG00000002108	ENSMUSG00000002108.10	Nr1h3	2
ENSMUSG00000104868	ENSMUSG00000104868.1	Gm9954	5
ENSMUSG00000071714	ENSMUSG00000071714.7	Csf2rb2	15
ENSMUSG00000021699	ENSMUSG00000021699.17	Pde4d	13
ENSMUSG00000109101	ENSMUSG00000109101.1	Gm45132	7
ENSMUSG00000113648	ENSMUSG00000113648.1	Gm48806	12
ENSMUSG00000021036	ENSMUSG00000021036.10	Sptlc2	12
ENSMUSG00000086477	ENSMUSG00000086477.3	Gm15506	7
ENSMUSG00000040711	ENSMUSG00000040711.7	Sh3pxd2b	11
ENSMUSG00000110359	ENSMUSG00000110359.1	Gm45566	8
ENSMUSG00000037353	ENSMUSG00000037353.9	Letmd1	15
ENSMUSG00000108470	ENSMUSG00000108470.1	Gm4598	7
ENSMUSG00000108787	ENSMUSG00000108787.1	2200007N16Rik	7
ENSMUSG00000100816	ENSMUSG00000100816.1	Gm28321	1
ENSMUSG00000026578	ENSMUSG00000026578.6	Ccdc181	1
ENSMUSG00000107075	ENSMUSG00000107075.1	Gm43068	5
ENSMUSG00000102248	ENSMUSG00000102248.1	Gm30280	1
ENSMUSG00000039492	ENSMUSG00000039492.7	Ccdc27	4
ENSMUSG00000112980	ENSMUSG00000112980.1	D430020J02Rik	12
ENSMUSG00000087030	ENSMUSG00000087030.1	Gm16143	10
ENSMUSG00000115426	ENSMUSG00000115426.1	Gm19510	15
ENSMUSG00000022941	ENSMUSG00000022941.8	Ripply3	16
ENSMUSG00000112129	ENSMUSG00000112129.1	Pbld1	10
ENSMUSG00000073705	ENSMUSG00000073705.10	Cenps	4
ENSMUSG00000115734	ENSMUSG00000115734.1	Gm7708	15
ENSMUSG00000079197	ENSMUSG00000079197.10	Psme2	14
ENSMUSG00000020679	ENSMUSG00000020679.11	Hnf1b	11
ENSMUSG00000031633	ENSMUSG00000031633.4	Slc25a4	8
ENSMUSG00000085197	ENSMUSG00000085197.7	1700125H03Rik	8
ENSMUSG00000110484	ENSMUSG00000110484.1	Gm45712	8
ENSMUSG00000019080	ENSMUSG00000019080.8	Mfsd3	15
ENSMUSG00000055976	ENSMUSG00000055976.6	Cldn23	8
ENSMUSG00000085487	ENSMUSG00000085487.1	Gm15654	8
ENSMUSG00000010554	ENSMUSG00000010554.14	Mettl16	11
ENSMUSG00000087489	ENSMUSG00000087489.1	Gm15656	8
ENSMUSG00000045838	ENSMUSG00000045838.8	Ccdc9b	2
ENSMUSG00000082156	ENSMUSG00000082156.1	Gm12008	11
ENSMUSG00000027905	ENSMUSG00000027905.15	Ddx20	3
ENSMUSG00000039461	ENSMUSG00000039461.12	Tcta	9
ENSMUSG00000062773	ENSMUSG00000062773.6	Tex101	7
ENSMUSG00000067106	ENSMUSG00000067106.6	Gm5529	1
ENSMUSG00000108757	ENSMUSG00000108757.1	Gm45202	7
ENSMUSG00000109110	ENSMUSG00000109110.1	Gm45014	7
ENSMUSG00000109850	ENSMUSG00000109850.1	Gm45692	8
ENSMUSG00000101968	ENSMUSG00000101968.6	1700027A15Rik	1
ENSMUSG00000109243	ENSMUSG00000109243.1	Gm45867	7
ENSMUSG00000112121	ENSMUSG00000112121.1	C230072F16Rik	17
ENSMUSG00000044949	ENSMUSG00000044949.4	Ubtd2	11
ENSMUSG00000020412	ENSMUSG00000020412.16	Ascc2	11
ENSMUSG00000074978	ENSMUSG00000074978.4	Actg-ps1	8
ENSMUSG00000110317	ENSMUSG00000110317.1	Gm45250	8
ENSMUSG00000071102	ENSMUSG00000071102.1	Gm10313	8
ENSMUSG00000100397	ENSMUSG00000100397.1	Gm28071	1
ENSMUSG00000030231	ENSMUSG00000030231.11	Plekha5	6
ENSMUSG00000118055	ENSMUSG00000118055.1	AC148016.2	19
ENSMUSG00000018907	ENSMUSG00000018907.10	Alox12e	11
ENSMUSG00000020072	ENSMUSG00000020072.15	Pbld2	10
ENSMUSG00000071040	ENSMUSG00000071040.2	Gm9386	17
ENSMUSG00000007815	ENSMUSG00000007815.13	Rhoa	9
ENSMUSG00000049685	ENSMUSG00000049685.8	Cyp2g1	7
ENSMUSG00000024245	ENSMUSG00000024245.4	Tmem178	17
ENSMUSG00000026182	ENSMUSG00000026182.6	Tnp1	1
ENSMUSG00000073598	ENSMUSG00000073598.3	1700066B19Rik	18
ENSMUSG00000081172	ENSMUSG00000081172.1	Gm12849	4
ENSMUSG00000040026	ENSMUSG00000040026.8	Saa3	7
ENSMUSG00000026459	ENSMUSG00000026459.5	Myog	1
ENSMUSG00000084183	ENSMUSG00000084183.1	Gm12009	11
ENSMUSG00000115578	ENSMUSG00000115578.1	Gm46506	15
ENSMUSG00000083292	ENSMUSG00000083292.1	Gm12010	11
ENSMUSG00000092425	ENSMUSG00000092425.1	Gm8018	7
ENSMUSG00000080807	ENSMUSG00000080807.1	Gm13117	4
ENSMUSG00000063594	ENSMUSG00000063594.5	Gng8	7
ENSMUSG00000046804	ENSMUSG00000046804.13	Phgr1	2
ENSMUSG00000085530	ENSMUSG00000085530.1	Gm13901	2
ENSMUSG00000048458	ENSMUSG00000048458.8	Inka2	3
ENSMUSG00000109761	ENSMUSG00000109761.1	5430403N17Rik	8
ENSMUSG00000109692	ENSMUSG00000109692.1	Gm8575	8
ENSMUSG00000084164	ENSMUSG00000084164.1	Gm13902	2
ENSMUSG00000030539	ENSMUSG00000030539.13	Sema4b	7
ENSMUSG00000082073	ENSMUSG00000082073.1	Gm13114	4
ENSMUSG00000092214	ENSMUSG00000092214.1	Gm18560	7
ENSMUSG00000098181	ENSMUSG00000098181.1	Rps12-ps24	8
ENSMUSG00000070459	ENSMUSG00000070459.6	Olfr290	7
ENSMUSG00000032299	ENSMUSG00000032299.10	Commd4	9
ENSMUSG00000020628	ENSMUSG00000020628.16	Trappc12	12
ENSMUSG00000108768	ENSMUSG00000108768.1	Gm44971	7
ENSMUSG00000006356	ENSMUSG00000006356.10	Crip2	12
ENSMUSG00000027122	ENSMUSG00000027122.15	Arl14ep	2
ENSMUSG00000112374	ENSMUSG00000112374.1	Gm48072	10
ENSMUSG00000108430	ENSMUSG00000108430.1	Gm36776	7
ENSMUSG00000065990	ENSMUSG00000065990.12	Aurkaip1	4
ENSMUSG00000039477	ENSMUSG00000039477.16	Tnrc18	5
ENSMUSG00000106317	ENSMUSG00000106317.1	Gm43848	3
ENSMUSG00000020901	ENSMUSG00000020901.13	Pik3r5	11
ENSMUSG00000050271	ENSMUSG00000050271.12	Prag1	8
ENSMUSG00000026096	ENSMUSG00000026096.14	Osgepl1	1
ENSMUSG00000102554	ENSMUSG00000102554.1	Gm37568	9
ENSMUSG00000104208	ENSMUSG00000104208.1	Gm37401	9
ENSMUSG00000017000	ENSMUSG00000017000.2	Svs6	2
ENSMUSG00000046486	ENSMUSG00000046486.4	Olfr231	1
ENSMUSG00000014554	ENSMUSG00000014554.13	Dguok	6
ENSMUSG00000093849	ENSMUSG00000093849.1	Gm7083	15
ENSMUSG00000005804	ENSMUSG00000005804.14	Bloc1s6	2
ENSMUSG00000091337	ENSMUSG00000091337.3	Eid1	2
ENSMUSG00000003418	ENSMUSG00000003418.11	St8sia6	2
ENSMUSG00000110265	ENSMUSG00000110265.1	Gm45331	7
ENSMUSG00000099820	ENSMUSG00000099820.2	Olfr1036	2
ENSMUSG00000035109	ENSMUSG00000035109.14	Shc4	2
ENSMUSG00000051528	ENSMUSG00000051528.4	Olfr424	1
ENSMUSG00000044994	ENSMUSG00000044994.10	Olfr1426	19
ENSMUSG00000108544	ENSMUSG00000108544.1	Cyp2b26-ps	7
ENSMUSG00000071750	ENSMUSG00000071750.3	Gm7713	15
ENSMUSG00000045587	ENSMUSG00000045587.9	Lypd10	7
ENSMUSG00000040017	ENSMUSG00000040017.8	Saa4	7
ENSMUSG00000071749	ENSMUSG00000071749.3	4933412E24Rik	15
ENSMUSG00000064263	ENSMUSG00000064263.6	Platr26	2
ENSMUSG00000099623	ENSMUSG00000099623.2	Gm4526	7
ENSMUSG00000017004	ENSMUSG00000017004.7	Svs5	2
ENSMUSG00000109272	ENSMUSG00000109272.1	Gm4528	7
ENSMUSG00000050266	ENSMUSG00000050266.6	Olfr690	7
ENSMUSG00000075469	ENSMUSG00000075469.3	Gm17205	9
ENSMUSG00000087570	ENSMUSG00000087570.1	Gm13647	2
ENSMUSG00000074102	ENSMUSG00000074102.4	Rbm15b	9
ENSMUSG00000028790	ENSMUSG00000028790.13	Khdrbs1	4
ENSMUSG00000109624	ENSMUSG00000109624.1	Saa-ps	7
ENSMUSG00000081966	ENSMUSG00000081966.1	Gm13900	2
ENSMUSG00000102461	ENSMUSG00000102461.1	Gm37166	9
ENSMUSG00000101966	ENSMUSG00000101966.2	Gm5248	19
ENSMUSG00000117865	ENSMUSG00000117865.1	AC134331.1	19
ENSMUSG00000032549	ENSMUSG00000032549.7	Rab6b	9
ENSMUSG00000086003	ENSMUSG00000086003.7	B230206L02Rik	11
ENSMUSG00000074115	ENSMUSG00000074115.5	Saa1	7
ENSMUSG00000028901	ENSMUSG00000028901.13	Gmeb1	4
ENSMUSG00000098215	ENSMUSG00000098215.1	Gm7069	8
ENSMUSG00000083015	ENSMUSG00000083015.1	Gm16518	11
ENSMUSG00000043948	ENSMUSG00000043948.2	Olfr691	7
ENSMUSG00000110485	ENSMUSG00000110485.1	Gm45740	8
ENSMUSG00000092125	ENSMUSG00000092125.1	AA543401	9
ENSMUSG00000103180	ENSMUSG00000103180.1	Gm37089	1
ENSMUSG00000109704	ENSMUSG00000109704.1	Gm38414	8
ENSMUSG00000032575	ENSMUSG00000032575.16	Manf	9
ENSMUSG00000104354	ENSMUSG00000104354.1	Gm37126	2
ENSMUSG00000110603	ENSMUSG00000110603.1	Gm45741	8
ENSMUSG00000102371	ENSMUSG00000102371.4	Olfr258-ps1	1
ENSMUSG00000110595	ENSMUSG00000110595.1	Gm7990	8
ENSMUSG00000106598	ENSMUSG00000106598.1	Gm43532	5
ENSMUSG00000110655	ENSMUSG00000110655.1	Gm45798	8
ENSMUSG00000047171	ENSMUSG00000047171.8	Helt	8
ENSMUSG00000105658	ENSMUSG00000105658.1	Gm43531	5
ENSMUSG00000080746	ENSMUSG00000080746.3	Rpsa-ps12	4
ENSMUSG00000082066	ENSMUSG00000082066.1	Gm13904	2
ENSMUSG00000110553	ENSMUSG00000110553.1	Gm45742	8
ENSMUSG00000030753	ENSMUSG00000030753.15	Thap12	7
ENSMUSG00000058717	ENSMUSG00000058717.8	Lypd11	7
ENSMUSG00000017002	ENSMUSG00000017002.14	Slpi	2
ENSMUSG00000106389	ENSMUSG00000106389.1	Gm21006	5
ENSMUSG00000020766	ENSMUSG00000020766.4	Galk1	11
ENSMUSG00000109904	ENSMUSG00000109904.1	Gm45819	7
ENSMUSG00000081691	ENSMUSG00000081691.1	Gm11965	11
ENSMUSG00000104878	ENSMUSG00000104878.1	Gm43567	5
ENSMUSG00000033579	ENSMUSG00000033579.16	Fa2h	8
ENSMUSG00000081021	ENSMUSG00000081021.1	Gm11964	11
ENSMUSG00000106225	ENSMUSG00000106225.1	Gm43564	5
ENSMUSG00000099924	ENSMUSG00000099924.1	Gm28320	1
ENSMUSG00000020481	ENSMUSG00000020481.15	Ankrd36	11
ENSMUSG00000113459	ENSMUSG00000113459.1	Gm30655	13
ENSMUSG00000099945	ENSMUSG00000099945.1	1700126A01Rik	1
ENSMUSG00000100671	ENSMUSG00000100671.1	Gm28322	1
ENSMUSG00000027438	ENSMUSG00000027438.14	Napb	2
ENSMUSG00000110321	ENSMUSG00000110321.1	Gm39164	8
ENSMUSG00000108389	ENSMUSG00000108389.1	Gm45206	7
ENSMUSG00000066372	ENSMUSG00000066372.6	Vmn2r65	7
ENSMUSG00000101242	ENSMUSG00000101242.1	Gm28319	1
ENSMUSG00000094010	ENSMUSG00000094010.1	Vmn1r119	7
ENSMUSG00000099913	ENSMUSG00000099913.1	Gm28551	1
ENSMUSG00000026109	ENSMUSG00000026109.14	Tmeff2	1
ENSMUSG00000022443	ENSMUSG00000022443.17	Myh9	15
ENSMUSG00000104323	ENSMUSG00000104323.1	Gm37319	11
ENSMUSG00000036104	ENSMUSG00000036104.12	Rab3gap1	1
ENSMUSG00000101429	ENSMUSG00000101429.1	BC055402	1
ENSMUSG00000082410	ENSMUSG00000082410.1	Gm12011	11
ENSMUSG00000024246	ENSMUSG00000024246.9	Thumpd2	17
ENSMUSG00000102266	ENSMUSG00000102266.1	Gm38106	1
ENSMUSG00000001249	ENSMUSG00000001249.14	Hpn	7
ENSMUSG00000100679	ENSMUSG00000100679.1	Gm28778	1
ENSMUSG00000100367	ENSMUSG00000100367.1	Gm29336	1
ENSMUSG00000043284	ENSMUSG00000043284.12	Tmem11	11
ENSMUSG00000022453	ENSMUSG00000022453.8	Naga	15
ENSMUSG00000101112	ENSMUSG00000101112.1	Gm29185	1
ENSMUSG00000073012	ENSMUSG00000073012.2	Fnd3c2	X
ENSMUSG00000110179	ENSMUSG00000110179.1	Gm39168	8
ENSMUSG00000100697	ENSMUSG00000100697.1	Gm29184	1
ENSMUSG00000094501	ENSMUSG00000094501.3	Vmn1r-ps73	7
ENSMUSG00000117809	ENSMUSG00000117809.1	Asdurf	1
ENSMUSG00000101129	ENSMUSG00000101129.1	Gm5254	1
ENSMUSG00000115265	ENSMUSG00000115265.1	Gm18153	15
ENSMUSG00000105677	ENSMUSG00000105677.1	Gm43328	3
ENSMUSG00000026095	ENSMUSG00000026095.15	Asnsd1	1
ENSMUSG00000020386	ENSMUSG00000020386.5	Sar1b	11
ENSMUSG00000068798	ENSMUSG00000068798.10	Rap1a	3
ENSMUSG00000098057	ENSMUSG00000098057.1	Gm6283	10
ENSMUSG00000109743	ENSMUSG00000109743.1	Gm45255	8
ENSMUSG00000087672	ENSMUSG00000087672.1	Gm15122	10
ENSMUSG00000117720	ENSMUSG00000117720.1	AC132140.1	19
ENSMUSG00000058463	ENSMUSG00000058463.3	Gm5471	15
ENSMUSG00000020184	ENSMUSG00000020184.15	Mdm2	10
ENSMUSG00000093986	ENSMUSG00000093986.1	Vmn1r120	7
ENSMUSG00000118038	ENSMUSG00000118038.1	Gm9895	19
ENSMUSG00000094950	ENSMUSG00000094950.2	Vmn2r66	7
ENSMUSG00000045322	ENSMUSG00000045322.10	Tlr9	9
ENSMUSG00000037573	ENSMUSG00000037573.5	Tob1	11
ENSMUSG00000084105	ENSMUSG00000084105.1	Gm13252	4
ENSMUSG00000099877	ENSMUSG00000099877.6	Pinc	1
ENSMUSG00000118320	ENSMUSG00000118320.1	AC157914.1	19
ENSMUSG00000116896	ENSMUSG00000116896.1	Gm49792	17
ENSMUSG00000092616	ENSMUSG00000092616.1	Vmn1r-ps74	7
ENSMUSG00000033313	ENSMUSG00000033313.11	Fbxl8	8
ENSMUSG00000097519	ENSMUSG00000097519.2	4930558J18Rik	1
ENSMUSG00000068141	ENSMUSG00000068141.5	Gm10232	17
ENSMUSG00000101812	ENSMUSG00000101812.1	D530049I02Rik	1
ENSMUSG00000110035	ENSMUSG00000110035.1	Gm30931	8
ENSMUSG00000024785	ENSMUSG00000024785.7	Rcl1	19
ENSMUSG00000039716	ENSMUSG00000039716.12	Dock3	9
ENSMUSG00000044177	ENSMUSG00000044177.4	Wfikkn2	11
ENSMUSG00000094680	ENSMUSG00000094680.1	Vmn1r121	7
ENSMUSG00000022391	ENSMUSG00000022391.16	Rangap1	15
ENSMUSG00000020758	ENSMUSG00000020758.15	Itgb4	11
ENSMUSG00000022136	ENSMUSG00000022136.8	Dnajc3	14
ENSMUSG00000063177	ENSMUSG00000063177.6	Klk1b27	7
ENSMUSG00000052496	ENSMUSG00000052496.5	Pkdrej	15
